game_id,game_day,game_status,home_team,away_team,home_score,away_score,home_record,away_record,home_rank,away_rank,home_point_spread,is_neutral,season,date,game_url
401368235,2021-12-30,Final,Wright State,Milwaukee,80,75,,,,,,0,2021-22,,
401367426,2021-12-30,Final,UT Arlington,South Alabama,89,87,,,,,,0,2021-22,,
401371947,2021-12-30,Final,UCF,Michigan,85,71,,,,,,0,2021-22,,
401381756,2021-12-30,Final,Lipscomb,Alabama A&M,66,63,,,,,,0,2021-22,,
401372708,2021-12-30,Final,Louisiana Tech,Marshall,79,56,,,,,,0,2021-22,,
401365757,2021-12-30,Final,La Salle,Fordham,61,69,,,,,,0,2021-22,,
401368236,2021-12-30,Final,Oakland,Robert Morris,79,61,,,,,,0,2021-22,,
401377368,2021-12-30,Final,Oregon State,Utah,88,76,,,,,,0,2021-22,,
401372534,2021-12-30,Final,Montana State,Weber State,75,85,,,,,,0,2021-22,,
401367422,2021-12-30,Final,Appalachian St,Louisiana,55,71,,,,,,0,2021-22,,
401371857,2021-12-31,Final,Kentucky,High Point,92,48,,,,,,0,2021-22,,
401365414,2021-12-31,Final,William & Mary,Northeastern,71,70,,,,,,0,2021-22,,
401365312,2021-12-31,Final,Quinnipiac,Niagara,77,68,,,,,,0,2021-22,,
401370807,2021-12-31,Final,Bryant,Sacred Heart,85,82,,,,,,0,2021-22,,
401370008,2022-01-01,Final,Syracuse,Virginia,69,74,,,,,,0,2021-22,,
401372491,2022-01-01,Final,Montana State,Idaho State,60,40,,,,,,0,2021-22,,
401365087,2022-01-01,Final,Akron,Buffalo,88,76,,,,,,0,2021-22,,
401367431,2022-01-01,Final,Arkansas State,Georgia Southern,74,56,,,,,,0,2021-22,,
401365085,2022-01-01,Final,Western Michigan,Ohio,47,59,,,,,,0,2021-22,,
401372709,2022-01-01,Final,Louisiana Tech,Western Kentucky,74,73,,,,,,0,2021-22,,
401373527,2022-01-01,Final,Seton Hall,Villanova,67,73,,,,,,0,2021-22,,
401365089,2022-01-01,Final,Akron,Buffalo,88,76,,,,,,0,2021-22,,
401373092,2022-01-01,Final,Holy Cross,Navy,56,70,,,,,,0,2021-22,,
401364716,2022-01-01,Final,Nevada,New Mexico,79,70,,,,,,0,2021-22,,
401373529,2022-01-01,Final,DePaul,Providence,53,70,,,,,,0,2021-22,,
401377394,2022-01-01,Final,Oregon,Utah,79,66,,,,,,0,2021-22,,
401373530,2022-01-01,Final,Marquette,Creighton,69,75,,,,,,0,2021-22,,
401368354,2022-01-01,Final,Oklahoma,Kansas State,71,69,,,,,,0,2021-22,,
401371452,2022-01-01,Final,New Mexico State,Chicago State,78,61,,,,,,0,2021-22,,
401367429,2022-01-01,Final,Coastal Carolina,Louisiana,64,65,,,,,,0,2021-22,,
401368356,2022-01-01,Final,Texas,West Virginia,74,59,,,,,,0,2021-22,,
401365086,2022-01-01,Final,Kent State,Toledo,66,63,,,,,,0,2021-22,,
401365504,2022-01-01,Final,VMI,Furman,76,67,,,,,,0,2021-22,,
401373336,2022-01-01,Final,American,Lehigh,61,63,,,,,,0,2021-22,,
401377696,2022-01-01,Final,Cincinnati,Tulane,60,68,,,,,,0,2021-22,,
401364717,2022-01-01,Final,UNLV,San Diego State,55,62,,,,,,0,2021-22,,
401372417,2022-01-01,Final,Northern Arizona,Eastern Washington,65,78,,,,,,0,2021-22,,
401381741,2022-01-01,Final,Army,Loyola Maryland,77,74,,,,,,0,2021-22,,
401377697,2022-01-01,Final,Wichita State,Memphis,64,82,,,,,,0,2021-22,,
401398910,2022-01-01,Final,Kansas,George Mason,76,67,,,,,,0,2021-22,,
401365090,2022-01-01,Final,Ball State,Bowling Green,81,80,,,,,,0,2021-22,,
401367433,2022-01-01,Final,UT Arlington,Troy,62,57,,,,,,0,2021-22,,
401372511,2022-01-01,Final,Montana,Weber State,74,72,,,,,,0,2021-22,,
401368241,2022-01-01,Final,Northern Kentucky,Milwaukee,55,61,,,,,,0,2021-22,,
401370083,2022-01-01,Final,Miami (FL),Wake Forest,92,84,,,,,,0,2021-22,,
401371454,2022-01-01,Final,Utah Tech,Abilene Christian,50,64,,,,,,0,2021-22,,
401372828,2022-01-01,Final,UAB,UTSA,87,59,,,,,,0,2021-22,,
401373196,2022-01-01,Final,Southeast Missouri State,Austin Peay,98,79,,,,,,0,2021-22,,
401368352,2022-01-01,Final,Iowa State,Baylor,72,77,,,,,,0,2021-22,,
401368243,2022-01-01,Final,Oakland,Youngstown State,87,72,,,,,,0,2021-22,,
401372767,2022-01-01,Final,North Texas,Rice,75,43,,,,,,0,2021-22,,
401398909,2022-01-02,Final,California,Arizona State,74,50,,,,,,0,2021-22,,
401377699,2022-01-02,Final,Temple,Houston,61,66,,,,,,0,2021-22,,
401400261,2022-01-02,Final,Iona,Marist,69,66,,,,,,0,2021-22,,
401367278,2022-01-02,Final,Missouri State,Drake,61,56,,,,,,0,2021-22,,
401365767,2022-01-02,Final,Saint Louis,Richmond,76,69,,,,,,0,2021-22,,
401364356,2022-01-02,Final,Penn State,Indiana,61,58,,,,,,0,2021-22,,
401364357,2022-01-02,Final,Northwestern,Michigan State,67,73,,,,,,0,2021-22,,
401377698,2022-01-02,Final,Southern Methodist,UCF,72,60,,,,,,0,2021-22,,
401367281,2022-01-02,Final,Valparaiso,Illinois State,81,76,,,,,,0,2021-22,,
401369723,2022-01-02,Final,Cornell,Dartmouth,79,71,,,,,,0,2021-22,,
401367279,2022-01-02,Final,Northern Iowa,Evansville,83,61,,,,,,0,2021-22,,
401364358,2022-01-02,Final,Nebraska,Ohio State,79,87,,,,,,0,2021-22,,
401369917,2022-01-02,Final,Boston College,North Carolina,65,91,,,,,,0,2021-22,,
401367277,2022-01-02,Final,Indiana State,Bradley,76,71,,,,,,0,2021-22,,
401364359,2022-01-03,Final,Iowa,Maryland,80,75,,,,,,0,2021-22,,
401390830,2022-01-03,Final,Arizona,Washington,95,79,,,,,,0,2021-22,,
401364360,2022-01-03,Final,Purdue,Wisconsin,69,74,,,,,,0,2021-22,,
401365417,2022-01-03,Final,Drexel,Towson,65,61,,,,,,0,2021-22,,
401380975,2022-01-03,Final,Southern,Texas Southern,63,50,,,,,,0,2021-22,,
401376575,2022-01-03,Final,Arkansas-Pine Bluff,Alabama A&M,50,70,,,,,,0,2021-22,,
401371450,2022-01-03,Final,Sam Houston State,UT Rio Grande Valley,86,78,,,,,,0,2021-22,,
401373138,2022-01-03,Final,Bethune-Cookman,Florida A&M,66,59,,,,,,0,2021-22,,
401382338,2022-01-03,Final,Mississippi Valley State,Alabama State,75,84,,,,,,0,2021-22,,
401368359,2022-01-04,Final,Oklahoma State,Kansas,63,74,,,,,,0,2021-22,,
401364845,2022-01-04,Final,South Carolina,Auburn,66,81,,,,,,0,2021-22,,
401365091,2022-01-04,Final,Western Michigan,Eastern Michigan,79,85,,,,,,0,2021-22,,
401364361,2022-01-04,Final,Rutgers,Michigan,75,67,,,,,,0,2021-22,,
401365092,2022-01-04,Final,Ball State,Kent State,65,66,,,,,,0,2021-22,,
401373531,2022-01-04,Final,Butler,Seton Hall,56,71,,,,,,0,2021-22,,
401364355,2022-01-04,Final,Minnesota,Illinois,53,76,,,,,,0,2021-22,,
401365093,2022-01-04,Final,Akron,Ohio,63,69,,,,,,0,2021-22,,
401385997,2022-01-04,Final,Bucknell,Army,89,96,,,,,,0,2021-22,,
401369934,2022-01-04,Final,Clemson,Virginia,65,75,,,,,,0,2021-22,,
401369237,2022-01-04,Final,Stetson,Liberty,59,75,,,,,,0,2021-22,,
401370064,2022-01-04,Final,Wake Forest,Florida State,76,54,,,,,,0,2021-22,,
401369236,2022-01-04,Final,Lipscomb,North Alabama,84,74,,,,,,0,2021-22,,
401376558,2022-01-04,Final,Lehigh,Colgate,85,81,,,,,,0,2021-22,,
401364847,2022-01-04,Final,Arkansas,Vanderbilt,74,75,,,,,,0,2021-22,,
401377700,2022-01-04,Final,Memphis,Tulsa,67,64,,,,,,0,2021-22,,
401364722,2022-01-04,Final,Colorado State,Air Force,67,59,,,,,,0,2021-22,,
401369232,2022-01-04,Final,Eastern Kentucky,Central Arkansas,72,79,,,,,,0,2021-22,,
401364846,2022-01-04,Final,Georgia,Texas A&M,79,81,,,,,,0,2021-22,,
401368358,2022-01-04,Final,Baylor,Oklahoma,84,74,,,,,,0,2021-22,,
401365096,2022-01-04,Final,Central Michigan,Toledo,54,82,,,,,,0,2021-22,,
401368360,2022-01-04,Final,Kansas State,Texas,57,70,,,,,,0,2021-22,,
401381731,2022-01-04,Final,Loyola Maryland,Holy Cross,79,70,,,,,,0,2021-22,,
401373533,2022-01-04,Final,Marquette,Providence,88,56,,,,,,0,2021-22,,
401381757,2022-01-05,Final,Mississippi Valley State,Alabama A&M,67,72,,,,,,0,2021-22,,
401369233,2022-01-05,Final,Florida Gulf Coast,North Florida,74,67,,,,,,0,2021-22,,
401376576,2022-01-05,Final,Arkansas-Pine Bluff,Alabama State,70,68,,,,,,0,2021-22,,
401367282,2022-01-05,Final,Bradley,Missouri State,69,71,,,,,,0,2021-22,,
401365770,2022-01-05,Final,Saint Joseph's,Davidson,73,88,,,,,,0,2021-22,,
401373535,2022-01-05,Final,Villanova,Creighton,75,41,,,,,,0,2021-22,,
401365509,2022-01-05,Final,UNC Greensboro,Furman,54,58,,,,,,0,2021-22,,
401401010,2022-01-05,Final,Buffalo,Bowling Green,99,88,,,,,,0,2021-22,,
401367286,2022-01-05,Final,Northern Iowa,Valparaiso,92,65,,,,,,0,2021-22,,
401373160,2022-01-05,Final,Grambling State,Texas Southern,61,67,,,,,,0,2021-22,,
401377702,2022-01-05,Final,South Florida,Houston,66,83,,,,,,0,2021-22,,
401364848,2022-01-05,Final,Florida,Alabama,70,83,,,,,,0,2021-22,,
401365507,2022-01-05,Final,Western Carolina,Citadel,94,90,,,,,,0,2021-22,,
401369969,2022-01-05,Final,Notre Dame,North Carolina,78,73,,,,,,0,2021-22,,
401365511,2022-01-05,Final,Wofford,Chattanooga,67,75,,,,,,0,2021-22,,
401373534,2022-01-05,Final,St. John's,DePaul,89,84,,,,,,0,2021-22,,
401364363,2022-01-05,Final,Northwestern,Penn State,70,74,,,,,,0,2021-22,,
401365508,2022-01-05,Final,East Tennessee State,VMI,80,79,,,,,,0,2021-22,,
401368361,2022-01-05,Final,Iowa State,Texas Tech,51,47,,,,,,0,2021-22,,
401370113,2022-01-05,Final,Louisville,Pittsburgh,75,72,,,,,,0,2021-22,,
401370697,2022-01-05,Final,Charleston Southern,Gardner-Webb,63,88,,,,,,0,2021-22,,
401377703,2022-01-05,Final,East Carolina,Tulane,88,80,,,,,,0,2021-22,,
401365510,2022-01-05,Final,Mercer,Samford,83,80,,,,,,0,2021-22,,
401368247,2022-01-05,Final,Robert Morris,Youngstown State,60,64,,,,,,0,2021-22,,
401401508,2022-01-05,Final,Florida International,Bethune-Cookman,68,65,,,,,,0,2021-22,,
401370696,2022-01-05,Final,Campbell,UNC Asheville,54,60,,,,,,0,2021-22,,
401370084,2022-01-05,Final,Miami (FL),Syracuse,88,87,,,,,,0,2021-22,,
401364362,2022-01-05,Final,Michigan State,Nebraska,79,67,,,,,,0,2021-22,,
401373115,2022-01-05,Final,Jackson State,Alcorn State,50,65,,,,,,0,2021-22,,
401365771,2022-01-05,Final,Dayton,Virginia Commonwealth,52,53,,,,,,0,2021-22,,
401377701,2022-01-05,Final,UCF,Temple,62,66,,,,,,0,2021-22,,
401368244,2022-01-05,Final,Cleveland State,Purdue Fort Wayne,65,58,,,,,,0,2021-22,,
401365769,2022-01-05,Final,Richmond,Massachusetts,80,72,,,,,,0,2021-22,,
401370892,2022-01-06,Final,Wagner,Bryant,84,81,,,,,,0,2021-22,,
401364365,2022-01-06,Final,Illinois,Maryland,76,64,,,,,,0,2021-22,,
401384885,2022-01-06,Final,Incarnate Word,Nicholls State,56,87,,,,,,1,2021-22,,
401371460,2022-01-06,Final,UT Rio Grande Valley,Grand Canyon,70,84,,,,,,0,2021-22,,
401386323,2022-01-06,Final,Albany,Binghamton,79,88,,,,,,0,2021-22,,
401368249,2022-01-06,Final,Wright State,UIC,90,72,,,,,,0,2021-22,,
401373664,2022-01-06,Final,UC Riverside,UC San Diego,59,51,,,,,,0,2021-22,,
401364366,2022-01-06,Final,Indiana,Ohio State,67,51,,,,,,0,2021-22,,
401372444,2022-01-06,Final,Idaho,Montana State,72,92,,,,,,0,2021-22,,
401372768,2022-01-06,Final,North Texas,UAB,63,69,,,,,,0,2021-22,,
401367434,2022-01-06,Final,South Alabama,Appalachian St,64,72,,,,,,0,2021-22,,
401371457,2022-01-06,Final,Tarleton,Sam Houston State,75,64,,,,,,0,2021-22,,
401402090,2022-01-06,Final,UCLA,Long Beach State,96,78,,,,,,0,2021-22,,
401402243,2022-01-06,Final,Chicago State,Seattle,77,93,,,,,,0,2021-22,,
401377704,2022-01-06,Final,Cincinnati,Southern Methodist,77,60,,,,,,0,2021-22,,
401373262,2022-01-06,Final,Belmont,Southeast Missouri State,102,62,,,,,,0,2021-22,,
401367436,2022-01-06,Final,Georgia State,UT Arlington,63,70,,,,,,0,2021-22,,
401367435,2022-01-06,Final,Troy,Coastal Carolina,69,59,,,,,,0,2021-22,,
401377399,2022-01-06,Final,Utah,Washington,68,74,,,,,,0,2021-22,,
401372418,2022-01-06,Final,Eastern Washington,Montana,78,90,,,,,,0,2021-22,,
401367438,2022-01-06,Final,Louisiana,Arkansas State,83,77,,,,,,0,2021-22,,
401370838,2022-01-06,Final,Long Island,Mount St. Mary's,74,57,,,,,,0,2021-22,,
401377397,2022-01-06,Final,Colorado,Washington State,83,78,,,,,,0,2021-22,,
401372812,2022-01-06,Final,UTSA,Southern Miss,73,74,,,,,,0,2021-22,,
401377400,2022-01-06,Final,California,USC,63,77,,,,,,0,2021-22,,
401364364,2022-01-06,Final,Wisconsin,Iowa,87,78,,,,,,0,2021-22,,
401371456,2022-01-06,Final,Abilene Christian,Stephen F. Austin,58,64,,,,,,0,2021-22,,
401371308,2022-01-06,Final,Brigham Young,Pacific,73,51,,,,,,0,2021-22,,
401372757,2022-01-06,Final,Rice,Middle Tennessee,65,61,,,,,,0,2021-22,,
401365321,2022-01-07,Final,Fairfield,Marist,51,60,,,,,,0,2021-22,,
401373537,2022-01-07,Final,Georgetown,Marquette,64,92,,,,,,0,2021-22,,
401369725,2022-01-07,Final,Harvard,Brown,73,84,,,,,,0,2021-22,,
401376559,2022-01-07,Final,Army,Lehigh,77,55,,,,,,0,2021-22,,
